type,target,original_name,english_name,source_file,output_file,status
costume,tiles,acacia trapdoor2,acacia_trapdoor2,260c7b28aee90c2e4895c5776f4b50cb.svg,images\tiles\acacia_trapdoor2_1.png,converted
costume,tiles,acacia trapdoor,acacia_trapdoor,1601141ef32ddcc1cd1fbb54eff5252b.png,images\tiles\acacia_trapdoor_1.png,copied
costume,tiles,acacia trapdoor3,acacia_trapdoor3,183175d8fb25b7a21fee7a3e25e23469.png,images\tiles\acacia_trapdoor3_1.png,copied
costume,tiles,dark oak trapdoor,dark_oak_trapdoor,05ce5a34e350d4d2eea10e1bdccfb6d7.png,images\tiles\dark_oak_trapdoor_1.png,copied
costume,tiles,dark oak trapdoor2,dark_oak_trapdoor2,fee5d6794d3cffa88321c6d82c64f09e.png,images\tiles\dark_oak_trapdoor2_1.png,copied
costume,tiles,dark oak trapdoor3,dark_oak_trapdoor3,3f51a2ed005626350e1d2ebafceee2d4.png,images\tiles\dark_oak_trapdoor3_1.png,copied
costume,tiles,mangrove trapdoor,mangrove_trapdoor,c6297419abe893b989b44334fde91691.png,images\tiles\mangrove_trapdoor_1.png,copied
costume,tiles,mangrove trapdoor2,mangrove_trapdoor2,4d5eac306182256a10be1c02f9527ed1.png,images\tiles\mangrove_trapdoor2_1.png,copied
costume,tiles,mangrove trapdoor3,mangrove_trapdoor3,89ab6c42282381355631d8e404a4aa4b.png,images\tiles\mangrove_trapdoor3_1.png,copied
costume,tiles,bamboo trapdoor,bamboo_trapdoor,3977efdf752a199ad9bb7ac162ec2600.png,images\tiles\bamboo_trapdoor_1.png,copied
costume,tiles,bamboo trapdoor2,bamboo_trapdoor2,c2c405c65b14d86b41fc4595a07c27c5.png,images\tiles\bamboo_trapdoor2_1.png,copied
costume,tiles,bamboo trapdoor3,bamboo_trapdoor3,353100150531f165979ea8ee76d0b68a.png,images\tiles\bamboo_trapdoor3_1.png,copied
costume,tiles,crimson trapdoor,crimson_trapdoor,e2c8320edf523c0baceb3cc1a0e719c6.png,images\tiles\crimson_trapdoor_1.png,copied
costume,tiles,crimson trapdoor2,crimson_trapdoor2,cc95af14370f015001412c4aaeb59918.png,images\tiles\crimson_trapdoor2_1.png,copied
costume,tiles,crimson trapdoor3,crimson_trapdoor3,530876b1c473ded6e10ab1130b291e71.png,images\tiles\crimson_trapdoor3_1.png,copied
costume,tiles,potion of weaving,potion_of_weaving,be1eb46d7e526460d0ad86716c3bd49a.png,images\tiles\potion_of_weaving_1.png,copied
costume,tiles,warped trapdoor3,warped_trapdoor3,6c3fecea19b1b30ff7f93b7c0edd5f64.png,images\tiles\warped_trapdoor3_1.png,copied
costume,tiles,warped trapdoor,warped_trapdoor,627a4cd3227d26ecb7da12d3eda40d1f.png,images\tiles\warped_trapdoor_1.png,copied
costume,tiles,warped trapdoor2,warped_trapdoor2,ed907c6526180d6b79089f3128e36da8.png,images\tiles\warped_trapdoor2_1.png,copied
costume,tiles,cherry trapdoor,cherry_trapdoor,775b6bf12e4ba441531c0eb52baf13cb.png,images\tiles\cherry_trapdoor_1.png,copied
costume,tiles,cherry trapdoor2,cherry_trapdoor2,4331b47d2f814bb921363640fd68e5b9.png,images\tiles\cherry_trapdoor2_1.png,copied
costume,tiles,cherry trapdoor3,cherry_trapdoor3,09712e2fbadd1da4f8c9f921bd3f2374.png,images\tiles\cherry_trapdoor3_1.png,copied
costume,tiles,iron trapdoor,iron_trapdoor,d438e2e6e59861c305e09aa03b0d80ad.png,images\tiles\iron_trapdoor_1.png,copied
costume,tiles,iron trapdoor2,iron_trapdoor2,5fb22de381f390dc7980b06eb7f68191.png,images\tiles\iron_trapdoor2_1.png,copied
costume,tiles,iron trapdoor3,iron_trapdoor3,08b9b2988b4b5007a4184fec807de469.png,images\tiles\iron_trapdoor3_1.png,copied
costume,tiles,dropper_main,dropper_main,7ac784f04835cbb972009b1b7359b1d7.png,images\tiles\dropper_main_1.png,copied
costume,tiles,tall grass,tall_grass,cd84ad80e69eeb645c29217a11dc6a60.png,images\tiles\tall_grass_1.png,copied
costume,tiles,tall fern,tall_fern,22e66901b0248deafa3e55930c9ce446.png,images\tiles\tall_fern_1.png,copied
costume,tiles,talgrass,talgrass,da00b97463f5d425c350c3cc9f962d12.png,images\tiles\talgrass_1.png,copied
costume,tiles,tallgrass,tallgrass,16ab8061edc03be79daf9e9e598f8cfc.png,images\tiles\tallgrass_1.png,copied
costume,tiles,talfern,talfern,1a2fe24246279307d74bf2abb330a266.png,images\tiles\talfern_1.png,copied
costume,tiles,tallfern,tallfern,74983f4fda95a4730c8670647105d24d.png,images\tiles\tallfern_1.png,copied
costume,tiles,skeleton head,skeleton_head,cb34b16ba7386f180cb8cd989d7fd9dd.png,images\tiles\skeleton_head_1.png,copied
costume,tiles,skeleton head2,skeleton_head2,6dd4e1fa76c97aeb34c8e30de95a8aff.png,images\tiles\skeleton_head2_1.png,copied
costume,tiles,zombie head2,zombie_head2,98dcee81f4984948eb112f649e9b8f5b.png,images\tiles\zombie_head2_1.png,copied
costume,tiles,creeper,creeper,e856b6765732878feff03c44ae74c917.png,images\tiles\creeper_1.png,copied
costume,tiles,creeper2,creeper2,cd22874e5f91409686ffee6344a13e47.png,images\tiles\creeper2_1.png,copied
costume,tiles,piglin,piglin,3f55f651d6b3d0733e6770bb1c611724.png,images\tiles\piglin_1.png,copied
costume,tiles,piglin2,piglin2,7f72e57bdad16da14fd0ea339c335373.png,images\tiles\piglin2_1.png,copied
costume,tiles,dragons head,dragons_head,ca3f750b092b644f5633b0135c2ac071.svg,images\tiles\dragons_head_1.png,converted
costume,tiles,dragons head2,dragons_head2,ec28f3487230a04e8c01b2d35fd0b9a5.svg,images\tiles\dragons_head2_1.png,converted
costume,tiles,trial_spawner_active2,trial_spawner_active2,5ce68bb87d8c4863cca57270997ed8cb.png,images\tiles\trial_spawner_active2_1.png,copied
costume,tiles,trial_spawner_active_ominous2,trial_spawner_active_ominous2,2fdfcb6b4ad1d3945494d661eaaf9c49.png,images\tiles\trial_spawner_active_ominous2_1.png,copied
costume,tiles,vault_off,vault_off,17a425bb32eea86593f608377513361d.png,images\tiles\vault_off_1.png,copied
costume,tiles,ominous vault3,ominous_vault3,55a18b19f11bef5866b3f0d570ecc8c2.png,images\tiles\ominous_vault3_1.png,copied
costume,tiles,trail spawner inactive,trail_spawner_inactive,3a9ea9361039ed409e32b463ad4cfd2c.png,images\tiles\trail_spawner_inactive_1.png,copied
costume,tiles,Lightning Rod,lightning_rod,362a521ade66d1c4d0a905b885dcade8.png,images\tiles\lightning_rod_3.png,copied
costume,tiles,conduit,conduit,cc0ade36b6b965483dfc81b0a89d0f4b.png,images\tiles\conduit_1.png,copied
costume,tiles,conduit2,conduit2,852ab756e7475a63a7489504cb16dcc0.png,images\tiles\conduit2_1.png,copied
costume,tiles,chiseled bookshelf2,chiseled_bookshelf2,77382666fe48d58d72d2960b9ed1556a.png,images\tiles\chiseled_bookshelf2_1.png,copied
costume,tiles,number2,number2,d49c29b55a92824605c01503ea45f9fc.png,images\tiles\number2_1.png,copied
costume,tiles,number3,number3,36c8fe7af4deac5fdfa71ef2794d28a4.png,images\tiles\number3_1.png,copied
costume,tiles,number4,number4,d407b374efb8a83ed985ac8105296e27.png,images\tiles\number4_1.png,copied
costume,tiles,number5,number5,af34952d63983873ed7030272a56af31.png,images\tiles\number5_1.png,copied
costume,tiles,number6,number6,e179a354b318fad061bf04d2402c6ce9.png,images\tiles\number6_1.png,copied
costume,tiles,mangrove leaves,mangrove_leaves,61c043f34e7d85e391b51c813ec3961f.png,images\tiles\mangrove_leaves_1.png,copied
costume,tiles,mangrove leaves2,mangrove_leaves2,61c043f34e7d85e391b51c813ec3961f.png,images\tiles\mangrove_leaves2_1.png,copied
costume,tiles,mangrove_propagule,mangrove_propagule,5a0ff72d660a6eb60d4aae4cedbb0892.png,images\tiles\mangrove_propagule_1.png,copied
costume,tiles,mangrove_propagule2,mangrove_propagule2,3c1139cac209f31a5522051b1ab7f53a.png,images\tiles\mangrove_propagule2_1.png,copied
costume,tiles,mangrove roots2,mangrove_roots2,35e58804848c2bdc194990f77dde32f9.png,images\tiles\mangrove_roots2_1.png,copied
costume,tiles,mangrove roots,mangrove_roots,e400bf1c543d4ba35b4f1d058544fcbc.png,images\tiles\mangrove_roots_1.png,copied
costume,tiles,muddy_mangrove_roots_side,muddy_mangrove_roots_side,721fc5feb49425bc3915172e245094bd.png,images\tiles\muddy_mangrove_roots_side_1.png,copied
costume,tiles,moss carpet,moss_carpet,4c67005168f488e98807bd6dd02215f4.png,images\tiles\moss_carpet_1.png,copied
costume,tiles,moss carpet2,moss_carpet2,4e89b11c9a7f7649b74c50cf4835466d.png,images\tiles\moss_carpet2_1.png,copied
costume,tiles,lily pad,lily_pad,d938c1579731a6254bf940ed07b6a7e5.png,images\tiles\lily_pad_1.png,copied
costume,tiles,lily pad2,lily_pad2,9a9d51bff9fd5cc0e1a4c2f6d42448a0.png,images\tiles\lily_pad2_1.png,copied
costume,tiles,BlockSprite_pale-oak-trapdoor,blocksprite_pale-oak-trapdoor,4ae5e10eaaa4746f8e4a01d51e3c136b.png,images\tiles\blocksprite_pale-oak-trapdoor_1.png,copied
costume,tiles,BlockSprite_pale-oak-trapdoor3,blocksprite_pale-oak-trapdoor3,0948a4b2c4fdadfe3ad7dd2988ab55ce.png,images\tiles\blocksprite_pale-oak-trapdoor3_1.png,copied
costume,tiles,BlockSprite_pale-oak-trapdoor4,blocksprite_pale-oak-trapdoor4,d175aabb9bb653ddf27b0efa98188006.png,images\tiles\blocksprite_pale-oak-trapdoor4_1.png,copied
costume,tiles,pale door,pale_door,d410decbcdaa009824c6523a3e29fe63.png,images\tiles\pale_door_1.png,copied
costume,tiles,costume1,costume1,1ae8eb3aeb6fc78391f562a5eb0014aa.png,images\tiles\costume1_1.png,copied
costume,tiles,costume2,costume2,c6e279e00d3344308c444c59a70640da.png,images\tiles\costume2_1.png,copied
costume,tiles,costume14,costume14,34f43c3b1e0f5f2ffd67ae9e79cc6741.png,images\tiles\costume14_1.png,copied
costume,tiles,costume3,costume3,d32a5656ca14162a6b67b357a97c6a4d.png,images\tiles\costume3_1.png,copied
costume,tiles,bamboo sign,bamboo_sign,ef79d02b360c7b5e8d4765678d606fcf.png,images\tiles\bamboo_sign_1.png,copied
costume,tiles,bamboo sign2,bamboo_sign2,bd118be66c1e4d0bc43548a4a48193c1.png,images\tiles\bamboo_sign2_1.png,copied
costume,tiles,hanging bamboo sign,hanging_bamboo_sign,02c03fef87cdc57747d39bb9f2dcb5fe.png,images\tiles\hanging_bamboo_sign_1.png,copied
costume,tiles,hanging bamboo sign2,hanging_bamboo_sign2,51fc343fac081f0db904e2001b8f215d.png,images\tiles\hanging_bamboo_sign2_1.png,copied
costume,tiles,pale hanging moss3,pale_hanging_moss3,e55b69f74b65971f16fcfc92b95a97bc.png,images\tiles\pale_hanging_moss3_1.png,copied
costume,tiles,husk spawn egg,husk_spawn_egg,1a13b80b5da4190860f83d40e50a343f.png,images\tiles\husk_spawn_egg_1.png,copied
costume,tiles,resin clump,resin_clump,2e5882e5c36632ec5ef7b1fdd9a19b01.png,images\tiles\resin_clump_1.png,copied
costume,tiles,resin clump log,resin_clump_log,bcf85b6ff2922010fa3db7709c68c368.png,images\tiles\resin_clump_log_1.png,copied
costume,tiles,block of resin,block_of_resin,ba5910e52fa30910f60bcc186ded48cd.png,images\tiles\block_of_resin_1.png,copied
costume,tiles,chiseled resin bricks,chiseled_resin_bricks,b770d13bdf2328e0b5c70d1d6c142885.png,images\tiles\chiseled_resin_bricks_1.png,copied
costume,tiles,resin brick slab,resin_brick_slab,c0b76bf5368446eaff92eadab034c091.png,images\tiles\resin_brick_slab_1.png,copied
costume,tiles,resin brick slab2,resin_brick_slab2,1812f9ef27b9908ebf5de95b2b560c12.png,images\tiles\resin_brick_slab2_1.png,copied
costume,tiles,resin brick stair3,resin_brick_stair3,7ebd59a99706eb7551f8568dbf307e0a.png,images\tiles\resin_brick_stair3_1.png,copied
costume,tiles,resin brick stair,resin_brick_stair,58eb31688a449b66134e1ed39f2054f7.png,images\tiles\resin_brick_stair_1.png,copied
costume,tiles,resin brick stair2,resin_brick_stair2,d4e59d8b4fb624c5869f7656ab67401c.png,images\tiles\resin_brick_stair2_1.png,copied
costume,tiles,resin bricks,resin_bricks,49d963d4e774e0bd92278036b106755a.png,images\tiles\resin_bricks_1.png,copied
costume,tiles,resin brick,resin_brick,ce49e2117591a2c61667aefa5f16bf90.png,images\tiles\resin_brick_1.png,copied
costume,tiles,potion of decay,potion_of_decay,6850e5c87bab04ad5042c4f782f1ae64.png,images\tiles\potion_of_decay_1.png,copied
costume,tiles,closed eyeblossom,closed_eyeblossom,9b4cc84f62f2e6fccf305d67f4b5a3c6.png,images\tiles\closed_eyeblossom_1.png,copied
costume,tiles,leaf litter,leaf_litter,a9f35a27f15cdf744acf7122896cff12.png,images\tiles\leaf_litter_1.png,copied
costume,tiles,leaf litter2,leaf_litter2,db8299395f617a54be3f721e916e857d.png,images\tiles\leaf_litter2_1.png,copied
costume,tiles,wildflower,wildflower,e439baed7c3189ad782e0212b84712fb.png,images\tiles\wildflower_1.png,copied
costume,tiles,wildflower2,wildflower2,a44b8d2577a673ce9cc3569097fced94.png,images\tiles\wildflower2_1.png,copied
costume,tiles,fireflybush2,fireflybush2,fca9e431f76566516d60f26587c136bb.png,images\tiles\fireflybush2_1.png,copied
costume,tiles,fireflybush,fireflybush,203cf5791ef117a6f34e0eb5214d407d.png,images\tiles\fireflybush_1.png,copied
costume,tiles,cactus flower,cactus_flower,d8f5d01d510128fab4146af7cf73ee75.png,images\tiles\cactus_flower_1.png,copied
costume,tiles,cactus flower2,cactus_flower2,1c751438112535b8044d63333db022c7.png,images\tiles\cactus_flower2_1.png,copied
costume,tiles,blue egg,blue_egg,ffe0b957e689cf3eaefa7d8ca5a03be6.png,images\tiles\blue_egg_1.png,copied
costume,tiles,brown egg,brown_egg,6b252b849d91fafceabcf4819619c7f3.png,images\tiles\brown_egg_1.png,copied
costume,tiles,spawn horse,spawn_horse,ef810079dbe8a063833220b61befa126.png,images\tiles\spawn_horse_1.png,copied
costume,tiles,spawn dolphin,spawn_dolphin,36fa2008317c776d813492cc37e25566.png,images\tiles\spawn_dolphin_1.png,copied
costume,tiles,spawn donkey,spawn_donkey,c6a5985f30f4e3434ac9145b9141cc5f.png,images\tiles\spawn_donkey_1.png,copied
costume,tiles,short dry grass,short_dry_grass,a4bc6326f57a97865245c05e34009aa3.png,images\tiles\short_dry_grass_1.png,copied
costume,tiles,short dry grass2,short_dry_grass2,8c91906c6d7025092e668a0e9e0fb138.png,images\tiles\short_dry_grass2_1.png,copied
costume,tiles,dry grass,dry_grass,f6494450d6d6dcb60eeb87864d3f3571.png,images\tiles\dry_grass_1.png,copied
costume,tiles,dry grass2,dry_grass2,307d48641157dece1383d702089f8fe2.png,images\tiles\dry_grass2_1.png,copied
costume,tiles,dried ghast,dried_ghast,dac7c7134ff7ef71afe9f5f59b2d8a8c.png,images\tiles\dried_ghast_1.png,copied
costume,tiles,dried ghast2,dried_ghast2,7233b3747cd4bb81ee3559c3a2367d05.png,images\tiles\dried_ghast2_1.png,copied
costume,tiles,spawn happy ghast,spawn_happy_ghast,f97d19cd1145596b993f0f59fba090d9.png,images\tiles\spawn_happy_ghast_1.png,copied
costume,tiles,tears,tears,c1c760a51b55525d21690b59f0121698.png,images\tiles\tears_1.png,copied
costume,tiles,lava chicken,lava_chicken,c9a2631cd42d4c0291708228e85cf007.png,images\tiles\lava_chicken_1.png,copied
costume,tiles,blue harness,blue_harness,f1cdec8ea97ad7dbafc9b5029139d613.png,images\tiles\blue_harness_1.png,copied
costume,tiles,wet sponge2,wet_sponge2,7f634cf6202e5194ec34e35d7697f447.png,images\tiles\wet_sponge2_1.png,copied
costume,tiles,copper boots,copper_boots,f50307664e9212317ecbfdcabb6fd795.png,images\tiles\copper_boots_1.png,copied
costume,tiles,copper leggings,copper_leggings,fd18d42d6d3ca7167d864646b5eb9cb5.png,images\tiles\copper_leggings_1.png,copied
costume,tiles,copper chestplate,copper_chestplate,b72ae9085d279c521336af0cfd620540.png,images\tiles\copper_chestplate_1.png,copied
costume,tiles,copper helmet,copper_helmet,8a4d26d5aa5faf0fa0bcbb0997191138.png,images\tiles\copper_helmet_1.png,copied
costume,tiles,copper hoe,copper_hoe,8952cbb51500ba18696f8b6265610968.png,images\tiles\copper_hoe_1.png,copied
costume,tiles,copper shovel,copper_shovel,e9656ab060b16dd84ba397682ace191c.png,images\tiles\copper_shovel_1.png,copied
costume,tiles,copper pixkaxe,copper_pixkaxe,03e8db81643caa78895c7d16af00860c.png,images\tiles\copper_pixkaxe_1.png,copied
costume,tiles,copper axe2,copper_axe2,fa1aa0d4b229c7f231b7f53040eb9614.png,images\tiles\copper_axe2_1.png,copied
costume,tiles,copper axe,copper_axe,0912b300fa8c2f847255f5750690b2fb.png,images\tiles\copper_axe_1.png,copied
costume,tiles,copper sword,copper_sword,4d4ad398e4ff8f61e4e9de66292c1649.png,images\tiles\copper_sword_1.png,copied
costume,tiles,copper nugget,copper_nugget,61c9e5397fe1964797307cdd6a32c5b7.png,images\tiles\copper_nugget_1.png,copied
costume,tiles,light blue carpet,light_blue_carpet,5f7b7882473a329d922b19ddd0bc9df9.png,images\tiles\light_blue_carpet_1.png,copied
costume,tiles,light blue carpet2,light_blue_carpet2,aef51991d5be22d21772e4eb3185da3e.png,images\tiles\light_blue_carpet2_1.png,copied
costume,tiles,yellow carpet,yellow_carpet,4c7b09b596628d021bcf037009fa4611.png,images\tiles\yellow_carpet_1.png,copied
costume,tiles,yellow carpet2,yellow_carpet2,e849adf8f418530fbfb302e9d2570da4.png,images\tiles\yellow_carpet2_1.png,copied
costume,tiles,lime carpet,lime_carpet,4c4b1e1742f99b67e47224e7da2d109b.png,images\tiles\lime_carpet_1.png,copied
costume,tiles,lime carpet2,lime_carpet2,fe004fd999795b119d01529c4b190f93.png,images\tiles\lime_carpet2_1.png,copied
costume,tiles,pink carpet,pink_carpet,b9049b9369e845880e2c4a8bad584841.png,images\tiles\pink_carpet_1.png,copied
costume,tiles,pink carpet2,pink_carpet2,333d9ddca9c711aa83e80aaefc6fe099.png,images\tiles\pink_carpet2_1.png,copied
costume,tiles,gray carpet,gray_carpet,bbc049ae58302340be5c746b708ef432.png,images\tiles\gray_carpet_1.png,copied
costume,tiles,gray carpet2,gray_carpet2,f814f7648fa668d844a945cc4567425e.png,images\tiles\gray_carpet2_1.png,copied
costume,tiles,purple carpet,purple_carpet,e95ac99969b0daf9e10c005a40032349.png,images\tiles\purple_carpet_1.png,copied
costume,tiles,purple carpet2,purple_carpet2,2e28c483869bedfd09a4902adcc2fa53.png,images\tiles\purple_carpet2_1.png,copied
costume,tiles,green carpet,green_carpet,14075026288b44b5f7579dd859d3f615.png,images\tiles\green_carpet_1.png,copied
costume,tiles,green carpet2,green_carpet2,6d404e80b2ea7bd0985f9e9ab1689b16.png,images\tiles\green_carpet2_1.png,copied
costume,tiles,brown carpet,brown_carpet,5b5a676d4ab2c1c5f7b90231e2ff9274.png,images\tiles\brown_carpet_1.png,copied
costume,tiles,brown carpet2,brown_carpet2,b1345384b73ea27f6acab9f14d267608.png,images\tiles\brown_carpet2_1.png,copied
costume,tiles,black carpet,black_carpet,2de0ca482c6094073a83d7917eb8a35b.png,images\tiles\black_carpet_1.png,copied
costume,tiles,black carpet2,black_carpet2,35410ca7cb9547e8f4209b21b2a59784.png,images\tiles\black_carpet2_1.png,copied
costume,tiles,magenta carpet,magenta_carpet,9304fe7f0b3778d9eeef3882390119f1.png,images\tiles\magenta_carpet_1.png,copied
costume,tiles,magenta carpet2,magenta_carpet2,61b2ceb32392b7f35b3710813f930f76.png,images\tiles\magenta_carpet2_1.png,copied
costume,tiles,cyan carpet,cyan_carpet,43e6e320db5ff6756a0f5f1ec3e0e20b.png,images\tiles\cyan_carpet_1.png,copied
costume,tiles,cyan carpet2,cyan_carpet2,fb2da9c7a813ae617a8eadfc37e92879.png,images\tiles\cyan_carpet2_1.png,copied
costume,tiles,light gray carpet,light_gray_carpet,1a25590bee29eb46d59ebf680387a84e.png,images\tiles\light_gray_carpet_1.png,copied
costume,tiles,light gray carpet2,light_gray_carpet2,4c132b956cc9c655edcb65bbb4e566da.png,images\tiles\light_gray_carpet2_1.png,copied
costume,tiles,copper torch,copper_torch,1542f386c80754cd1110d60dacb1d209.svg,images\tiles\copper_torch_1.png,converted
costume,tiles,copper torch r,copper_torch_r,c9c30309b58e7fdc88e6626ec83d7aaa.png,images\tiles\copper_torch_r_1.png,copied
costume,tiles,copper torch l,copper_torch_l,45dea788756997c9d40d4d17e681f15b.png,images\tiles\copper_torch_l_1.png,copied
costume,tiles,copper lantern,copper_lantern,38f1217c0f5d1ea797cdeaeb206159d8.png,images\tiles\copper_lantern_1.png,copied
costume,tiles,exposed copper lantern,exposed_copper_lantern,a2dbf9bca7e67b89ee0c05fe8eb5d17a.png,images\tiles\exposed_copper_lantern_1.png,copied
costume,tiles,weathered copper lantern,weathered_copper_lantern,94036367946f463cbb208a63890d63e9.png,images\tiles\weathered_copper_lantern_1.png,copied
costume,tiles,oxidized copper lantern,oxidized_copper_lantern,144071cb04addbeb854d02af0bb4fa4d.png,images\tiles\oxidized_copper_lantern_1.png,copied
costume,tiles,copper chest,copper_chest,e94c335219212b471f8a4fd621d51e82.png,images\tiles\copper_chest_1.png,copied
costume,tiles,exposed copper chest,exposed_copper_chest,fe44835884e352ad2794e384ec9f8a48.png,images\tiles\exposed_copper_chest_1.png,copied
costume,tiles,weathered copper chest,weathered_copper_chest,d98d02a2a77572940bdb2639a402c6fe.png,images\tiles\weathered_copper_chest_1.png,copied
costume,tiles,oxidized copper chest,oxidized_copper_chest,794a524109e3d3570385841e13561243.png,images\tiles\oxidized_copper_chest_1.png,copied
costume,tiles,copper chain,copper_chain,4ba4351b0a3c9c821e343f29b556298e.png,images\tiles\copper_chain_1.png,copied
costume,tiles,copper chain2,copper_chain2,8f7ed8b49d89c3f7b9346e86fbf7c405.svg,images\tiles\copper_chain2_1.png,converted
costume,tiles,exposed chain,exposed_chain,cea0603441db26092d9edb99be8c2251.png,images\tiles\exposed_chain_1.png,copied
costume,tiles,exposed chain2,exposed_chain2,7e630d84ae7d53400fdfdea12926fe86.svg,images\tiles\exposed_chain2_1.png,converted
costume,tiles,weathered chain,weathered_chain,021038182783bbfe100f4334d5d2c65e.png,images\tiles\weathered_chain_1.png,copied
costume,tiles,weathered chain2,weathered_chain2,cde7cb8af1eda1fd15bf09df35f43c54.svg,images\tiles\weathered_chain2_1.png,converted
costume,tiles,oxidized chain,oxidized_chain,923314e257affd58b9539c28d21a4d70.png,images\tiles\oxidized_chain_1.png,copied
costume,tiles,oxidized chain2,oxidized_chain2,80ea96d02b6ecf08812c53113c5b3440.svg,images\tiles\oxidized_chain2_1.png,converted
costume,tiles,copper bars,copper_bars,ba4115c15857db2fc02f19d91f4b679d.png,images\tiles\copper_bars_1.png,copied
costume,tiles,copper bars2,copper_bars2,c96e393dbe43d98a7b09806a03b27360.svg,images\tiles\copper_bars2_1.png,converted
costume,tiles,exposed copper bars,exposed_copper_bars,4edcc2f61a6587e4517bc536824f3b1c.png,images\tiles\exposed_copper_bars_1.png,copied
costume,tiles,exposed copper bars2,exposed_copper_bars2,de33b668042659a1f8f8de4d89e6e8a4.svg,images\tiles\exposed_copper_bars2_1.png,converted
costume,tiles,weathered copper bars,weathered_copper_bars,c45f4255f8f680705f372643c699ec39.png,images\tiles\weathered_copper_bars_1.png,copied
costume,tiles,weathered copper bars2,weathered_copper_bars2,58529d945b3d8eea6a9bef3d2a5d068c.svg,images\tiles\weathered_copper_bars2_1.png,converted
costume,tiles,oxidized copper bars,oxidized_copper_bars,f1360a7451c99585c508aadecef18522.png,images\tiles\oxidized_copper_bars_1.png,copied
costume,tiles,oxidized copper bars2,oxidized_copper_bars2,254022c03f677520539da88576a32162.svg,images\tiles\oxidized_copper_bars2_1.png,converted
costume,tiles,iron bars,iron_bars,210e0ed722291ad7447d296b38dd4066.png,images\tiles\iron_bars_1.png,copied
costume,tiles,iron bars2,iron_bars2,8e000b8f35cbaf5ba12de40bd29483e6.svg,images\tiles\iron_bars2_1.png,converted
costume,tiles,chest2,chest2,13db8f4717f09548f7c84c99c8375bfc.svg,images\tiles\chest2_1.png,converted
costume,tiles,trapped chest2,trapped_chest2,9083349e123d98abd81f9275278b621b.svg,images\tiles\trapped_chest2_1.png,converted
costume,tiles,ender chest2,ender_chest2,e38f19360c5d2825918c8e2128874629.svg,images\tiles\ender_chest2_1.png,converted
costume,tiles,copper chest2,copper_chest2,5c255cd16e326568290a3485984d2e17.svg,images\tiles\copper_chest2_1.png,converted
costume,tiles,exposed copper chest2,exposed_copper_chest2,6c6cf2b84c0f7d340533a6164c3805a7.svg,images\tiles\exposed_copper_chest2_1.png,converted
costume,tiles,weathered copper chest2,weathered_copper_chest2,d1e4860e9e78bc1e3b6076a3c16b686c.svg,images\tiles\weathered_copper_chest2_1.png,converted
costume,tiles,oxidized copper chest2,oxidized_copper_chest2,4b5358dae577b39c6b326aa081920a7e.svg,images\tiles\oxidized_copper_chest2_1.png,converted
costume,tiles,CopperGolemSpawnEgg,coppergolemspawnegg,600db610297b67291dd9903e28409ecf.png,images\tiles\coppergolemspawnegg_1.png,copied
costume,tiles,Invicon_Leather_Horse_Armor,invicon_leather_horse_armor,89de8a906419bc11eef111a4bbdb934b.png,images\tiles\invicon_leather_horse_armor_1.png,copied
costume,tiles,Invicon_Iron_Horse_Armor,invicon_iron_horse_armor,e243ba5676b31275dace93f838f77a3f.png,images\tiles\invicon_iron_horse_armor_1.png,copied
costume,tiles,Invicon_Copper_Horse_Armor,invicon_copper_horse_armor,a8bb0028b202719fe364c46b1b3293a6.png,images\tiles\invicon_copper_horse_armor_1.png,copied
costume,tiles,Invicon_Golden_Horse_Armor,invicon_golden_horse_armor,7b47ff7f11a3477cc15f9342e57606de.png,images\tiles\invicon_golden_horse_armor_1.png,copied
costume,tiles,Invicon_Diamond_Horse_Armor,invicon_diamond_horse_armor,18f9a13110ab22db9d006d9b49061657.png,images\tiles\invicon_diamond_horse_armor_1.png,copied
costume,tiles,CopperGolem1,coppergolem1,ccf3299a6baf6d88f9ef0069ef59b13e.svg,images\tiles\coppergolem1_1.png,converted
costume,tiles,CopperGolem12,coppergolem12,f9d2c70ae386a3715dc16d7eec72ce1d.svg,images\tiles\coppergolem12_1.png,converted
costume,tiles,CopperGolem2,coppergolem2,b501a6330f8f20a4d28bd85426a8672a.svg,images\tiles\coppergolem2_1.png,converted
costume,tiles,CopperGolem3,coppergolem3,af98b5ab04033a1261fc3f0b7cac6188.svg,images\tiles\coppergolem3_1.png,converted
costume,tiles,CopperGolem11,coppergolem11,6ceaa93708c61a38cd50d48ee00a613b.svg,images\tiles\coppergolem11_1.png,converted
costume,tiles,CopperGolem4,coppergolem4,e73aad861cc104ec9cee594bc300c8ef.svg,images\tiles\coppergolem4_1.png,converted
costume,tiles,CopperGolem5,coppergolem5,ad44b6e736293b9b43a13ef5e0b0351d.svg,images\tiles\coppergolem5_1.png,converted
costume,tiles,CopperGolem10,coppergolem10,24676e910c2487557e374d2059f0cbb1.svg,images\tiles\coppergolem10_1.png,converted
costume,tiles,CopperGolem6,coppergolem6,39703437e20ea5232bbc540842a5d26f.svg,images\tiles\coppergolem6_1.png,converted
costume,tiles,CopperGolem7,coppergolem7,a091e1610cf068c7b88df724465521b7.svg,images\tiles\coppergolem7_1.png,converted
costume,tiles,CopperGolem9,coppergolem9,7a65f78235eb5409cbb47667ebca0be6.svg,images\tiles\coppergolem9_1.png,converted
